comparison,register,condition,feature_group,feature,n_pairs,median_A,median_B,cohens_dz,rank_biserial,p_value,p_fdr_bh,significant_fdr_0.05
human_vs_gpt,informal,detector_evasive,pragmatic_markers,hedge_rate,1149,2.7777777777777777,2.830188679245283,-0.15626955783212135,-0.0718430244569613,0.0375362161669365,0.04692027020867062,True
human_vs_gpt,informal,detector_evasive,pragmatic_markers,n_alpha_tokens,1149,30.0,150.0,1.3685444486668523,0.9542755073832965,1.861481374266743e-172,4.343456539955734e-171,True
human_vs_gpt,informal,detector_evasive,pragmatic_markers,negation_count,1149,1.0,4.0,1.0991738057067377,0.9363438891282493,9.48159729976942e-154,1.1061863516397658e-152,True
human_vs_gpt,informal,detector_evasive,pragmatic_markers,negation_rate,1149,1.0526315789473684,2.7522935779816513,0.10571239936667451,0.3325041303105114,3.9120938319177684e-22,8.55770525732012e-22,True
human_vs_gpt,informal,detector_evasive,pragmatic_markers,negation_sentence_rate,1149,0.14814814814814814,0.17647058823529413,-0.18529918688263852,-0.10490763607937575,0.002293262483228362,0.0030870841120381803,True
human_vs_gpt,informal,detector_evasive,ner,ner_EVN_rate,1149,0.0,0.0,0.021662798727937273,0.42857142857142855,0.3454475304692257,0.3964151988991115,False
human_vs_gpt,informal,detector_evasive,ner,ner_LOC_rate,1149,0.0,0.0,0.0525100683255979,0.36441747736223784,3.2113948123730375e-12,5.619940921652816e-12,True
human_vs_gpt,informal,detector_evasive,ner,ner_MSR_rate,1149,0.0,0.0,-0.02518550781833141,-0.2857142857142857,0.49896229860376107,0.5457400140978637,False
human_vs_gpt,informal,detector_evasive,ner,ner_OBJ_rate,1149,0.0,0.0,0.022189470702220885,0.6147186147186147,0.013587810031625944,0.01761382781877437,True
human_vs_gpt,informal,detector_evasive,ner,ner_ORG_rate,1149,0.0,0.0,0.15298911044767996,0.6191022443890274,7.369071258725846e-27,1.7787413383131352e-26,True
human_vs_gpt,informal,detector_evasive,ner,ner_PRS_rate,1149,0.0,0.0,-0.004504359970263658,0.3257904877035246,1.5564493592158671e-10,2.533754770816528e-10,True
human_vs_gpt,informal,detector_evasive,ner,ner_TME_rate,1149,0.0,0.0,-0.05397822244890238,-0.042522694696607743,0.7246441834408845,0.7570909379233122,False
human_vs_gpt,informal,detector_evasive,ner,ner_WRK_rate,1149,0.0,0.0,-0.022348914275992088,0.31510204081632653,0.0548721453490814,0.06622500300751204,False
human_vs_gpt,informal,detector_evasive,ner,ner_total_rate,1149,0.0,0.9569377990430622,0.05970115794911895,0.40394205136246847,4.77723967147066e-26,1.0787315387191813e-25,True
human_vs_gpt,informal,detector_evasive,textstat,char_count,1149,178.0,870.0,1.3139591226070717,0.9512740757558558,1.1128970663045132e-171,1.947569866032898e-170,True
human_vs_gpt,informal,detector_evasive,textstat,rough_syllable_count_sv,1149,50.0,243.0,1.2865701212907745,0.946073334090135,7.863333009571396e-170,1.1008666213399956e-168,True
human_vs_gpt,informal,detector_evasive,textstat,textstat_flesch_kincaid_grade,1149,6.790000000000003,4.401084210526317,-0.3933548615120915,-0.6791039467211564,1.8370786810024032e-88,1.0716292305847352e-87,True
human_vs_gpt,informal,detector_evasive,textstat,textstat_flesch_reading_ease,1149,71.91608695652175,79.52495971454884,0.2517792575438151,0.5237900631929466,2.2466155626759903e-53,7.863154469365967e-53,True
human_vs_gpt,informal,detector_evasive,textstat,textstat_gunning_fog,1149,8.799080459770115,5.965811965811966,-0.6212400248311722,-0.7049078593862338,3.649755677503284e-95,2.3225717947748168e-94,True
human_vs_gpt,informal,detector_evasive,textstat,textstat_smog_index,1149,8.841846274778883,7.2636822038024595,-0.3949290258833909,-0.44040248049226166,2.903561872627378e-37,9.678539575424593e-37,True
human_vs_gpt,informal,detector_evasive,textstat,word_count,1149,31.0,152.0,1.367937918265272,0.954414803042343,8.37785320452642e-173,2.932248621584247e-171,True
human_vs_gpt,informal,detector_evasive,pos_proportions,pos_ADJ,1149,0.06097560975609756,0.060810810810810814,-0.06698440839957008,0.012431385211494995,0.7161730442956553,0.7570909379233122,False
human_vs_gpt,informal,detector_evasive,pos_proportions,pos_ADP,1149,0.07407407407407407,0.0707070707070707,-0.05301994795599933,-0.04697891608886373,0.16832928125437474,0.1963841614634372,False
human_vs_gpt,informal,detector_evasive,pos_proportions,pos_ADV,1149,0.10344827586206896,0.09904153354632587,-0.09385107175345016,-0.07401050772102959,0.02998744050644074,0.038165833371833664,True
human_vs_gpt,informal,detector_evasive,pos_proportions,pos_AUX,1149,0.05263157894736842,0.043010752688172046,-0.23126254028719145,-0.21931786263010142,1.388437965453855e-10,2.3140632757564247e-10,True
human_vs_gpt,informal,detector_evasive,pos_proportions,pos_CCONJ,1149,0.02702702702702703,0.04477611940298507,0.4826498127787651,0.5641441137134432,1.8057894112403068e-61,6.65290835720113e-61,True
human_vs_gpt,informal,detector_evasive,pos_proportions,pos_DET,1149,0.031914893617021274,0.023121387283236993,-0.2646486781375187,-0.29643452098578255,6.910215001353265e-18,1.2729343423545487e-17,True
human_vs_gpt,informal,detector_evasive,pos_proportions,pos_INTJ,1149,0.0,0.0,-0.08273925954252911,0.11362551655898959,0.04513344714564501,0.05542704035430089,False
human_vs_gpt,informal,detector_evasive,pos_proportions,pos_NOUN,1149,0.15217391304347827,0.18666666666666668,0.19774233009092504,0.373819859379731,5.835813962557384e-28,1.458953490639346e-27,True
human_vs_gpt,informal,detector_evasive,pos_proportions,pos_NUM,1149,0.0,0.006756756756756757,0.07356727792003648,0.35804282312934776,2.3660501317222628e-19,4.6006530339044e-19,True
human_vs_gpt,informal,detector_evasive,pos_proportions,pos_PART,1149,0.019230769230769232,0.024305555555555556,0.011320226312115326,0.11681819478202451,0.0006963827833321413,0.0009749358966649978,True
human_vs_gpt,informal,detector_evasive,pos_proportions,pos_PRON,1149,0.11290322580645161,0.0846774193548387,-0.35413374599511893,-0.41064394096097007,2.7714085986125897e-33,8.08327507928672e-33,True
human_vs_gpt,informal,detector_evasive,pos_proportions,pos_PROPN,1149,0.0,0.01775147928994083,0.1469054941421767,0.393403604216253,5.099353947125272e-28,1.322054727032478e-27,True
human_vs_gpt,informal,detector_evasive,pos_proportions,pos_PUNCT,1149,0.10526315789473684,0.15319148936170213,0.47079078770721655,0.6123627273905058,4.898474396816612e-72,1.9049622654286825e-71,True
human_vs_gpt,informal,detector_evasive,pos_proportions,pos_SCONJ,1149,0.02127659574468085,0.0273972602739726,0.01977468781026863,0.0997792345728927,0.0038849557202525406,0.005131073592786374,True
human_vs_gpt,informal,detector_evasive,pos_proportions,pos_SYM,1149,0.0,0.0,-0.08572350781696104,0.061417002873479815,0.38882201029296826,0.4367703702374797,False
human_vs_gpt,informal,detector_evasive,pos_proportions,pos_VERB,1149,0.11818181818181818,0.125,0.16574241201306955,0.1765076171532652,2.2964440013378076e-07,3.4945886976879684e-07,True
human_vs_gpt,informal,detector_evasive,pos_proportions,pos_X,1149,0.0,0.0,0.0,0.0,1.0,1.0,False
human_vs_mistral,informal,detector_evasive,stylometric_surface,bigram_repetition_rate,1149,0.0,0.05333333333333334,0.7384921723257014,0.8885188611368074,3.155280514482387e-135,2.4541070668196344e-134,True
human_vs_mistral,informal,detector_evasive,stylometric_surface,function_word_rate,1149,0.5,0.578125,0.6086438795019468,0.664971764329317,1.3121649954817106e-84,5.102863871317763e-84,True
human_vs_mistral,informal,detector_evasive,stylometric_surface,mattr,1149,0.8823529411764706,0.6690476190476191,-1.262298468224422,-0.9365234687578591,6.893878471216445e-166,2.4128574649257556e-164,True
human_vs_mistral,informal,detector_evasive,stylometric_surface,mtld,963,71.68,63.25139664804469,-0.1868468868113178,-0.16476863880594442,9.45578110701144e-06,1.4083078244485124e-05,True
human_vs_mistral,informal,detector_evasive,stylometric_surface,punct_colon,1149,0.0,0.0,-0.16080461430993942,-0.8073212747631352,1.0271426937862767e-24,2.3193544698399796e-24,True
human_vs_mistral,informal,detector_evasive,stylometric_surface,punct_comma,1149,1.7699115044247788,1.9801980198019802,-0.1439810795641991,-0.05923140117313038,0.09832064653207992,0.11612963617196814,False
human_vs_mistral,informal,detector_evasive,stylometric_surface,punct_dash,1149,0.0,0.0,0.20249440474728714,0.9550561797752809,5.084549688908462e-15,9.366275742726114e-15,True
human_vs_mistral,informal,detector_evasive,stylometric_surface,punct_ellipsis,1149,0.0,0.8928571428571429,0.2559767306064396,0.7349435190737862,3.316646909692412e-73,1.1055489698974706e-72,True
human_vs_mistral,informal,detector_evasive,stylometric_surface,punct_exclaim,1149,0.0,0.0,-0.12506792259634478,-0.343417410627266,7.606013900451142e-06,1.157436897894739e-05,True
human_vs_mistral,informal,detector_evasive,stylometric_surface,punct_period,1149,6.0,10.204081632653061,0.128679034951348,0.5397086313240247,1.476772161363557e-56,4.3072521373103745e-56,True
human_vs_mistral,informal,detector_evasive,stylometric_surface,punct_question,1149,0.0,0.9090909090909091,-0.0846687126594365,0.18313378048546114,3.5968056597193477e-06,5.595031026230097e-06,True
human_vs_mistral,informal,detector_evasive,stylometric_surface,punct_semicolon,1149,0.0,0.0,-0.11214153793181122,-0.9338624338624338,2.2204717528616973e-05,3.172102504088139e-05,True
human_vs_mistral,informal,detector_evasive,stylometric_surface,trigram_repetition_rate,1149,0.0,0.009259259259259259,0.3951768362085249,0.8567827006406402,3.8061605525799895e-85,1.5672425804741134e-84,True
human_vs_mistral,informal,detector_evasive,stylometric_surface,ttr,1149,0.8823529411764706,0.6513761467889908,-1.2425385416818355,-0.9276755298475046,8.311870661803675e-163,1.939436487754191e-161,True
human_vs_mistral,informal,detector_evasive,syntactic_complexity,dep_distance_mean,1149,2.9705882352941178,2.781021897810219,-0.13367435642556016,-0.18895265095223943,3.0531838415374e-08,4.85733792971859e-08,True
human_vs_mistral,informal,detector_evasive,syntactic_complexity,n_sentences,1149,3.0,11.0,1.0784167829600642,0.9612118301267157,6.515354715994868e-173,4.560748301196408e-171,True
human_vs_mistral,informal,detector_evasive,syntactic_complexity,subordinate_clause_rate,1149,0.75,0.6,-0.31049467242930556,-0.30210616816761593,2.5313236291920477e-18,5.062647258384095e-18,True
human_vs_mistral,informal,detector_evasive,syntactic_complexity,tree_depth_max,1149,4.0,4.0,0.09686122201301606,0.1314799922840086,0.0005449816373321823,0.0007336291271779377,True
human_vs_mistral,informal,detector_evasive,syntactic_complexity,tree_depth_mean,1149,3.0,2.6666666666666665,-0.3743863138304527,-0.40832373652513737,1.6150661259602746e-32,3.7684876272406406e-32,True
human_vs_mistral,informal,detector_evasive,pragmatic_markers,booster_count,1149,0.0,0.0,0.07082374906526284,0.13249976319030027,0.009012161157838587,0.011265201447298234,True
human_vs_mistral,informal,detector_evasive,pragmatic_markers,booster_rate,1149,0.0,0.0,-0.12726332257869097,-0.1592515817644602,0.0018708236957370324,0.0024708992207847598,True
human_vs_mistral,informal,detector_evasive,pragmatic_markers,discourse_particle_count,1149,0.0,2.0,0.650782813172885,0.822564547521342,1.7859663066929814e-104,9.616741651423747e-104,True
human_vs_mistral,informal,detector_evasive,pragmatic_markers,discourse_particle_rate,1149,0.0,2.2222222222222223,0.3166286229935288,0.49227367796809174,1.5997779110416394e-41,4.147572361959806e-41,True
human_vs_mistral,informal,detector_evasive,pragmatic_markers,epistemic_count,1149,0.0,0.0,0.06492252508833703,0.1152915291529153,0.0346364472216755,0.04180260871581526,True
human_vs_mistral,informal,detector_evasive,pragmatic_markers,epistemic_rate,1149,0.0,0.0,-0.16047427225619154,-0.20911549475023863,0.0001254078342478224,0.00017212839994799152,True
human_vs_mistral,informal,detector_evasive,pragmatic_markers,hedge_count,1149,1.0,6.0,1.0106038542568179,0.9200158381142535,9.385675508199365e-153,1.6424932139348887e-151,True
human_vs_mistral,informal,detector_evasive,pragmatic_markers,hedge_formal_count,1149,0.0,0.0,-0.03558685673103289,-0.18181818181818182,0.22779999398822903,0.25719354159961344,False
human_vs_mistral,informal,detector_evasive,pragmatic_markers,hedge_formal_rate,1149,0.0,0.0,-0.07361384347701026,-0.4251207729468599,0.013016384507893913,0.015985033606185507,True
human_vs_mistral,informal,detector_evasive,pragmatic_markers,hedge_informal_count,1149,0.0,1.0,0.6422613572753624,0.75916753724022,1.1707750896135858e-85,5.1221410170594376e-85,True
human_vs_mistral,informal,detector_evasive,pragmatic_markers,hedge_informal_rate,1149,0.0,1.5151515151515151,0.12468481125771119,0.38222743104996826,1.4227069954247074e-24,3.1121715524915472e-24,True
human_vs_mistral,informal,detector_evasive,pragmatic_markers,hedge_neutral_count,1149,1.0,4.0,0.9460856120129636,0.9171714497511384,1.2904805658984463e-148,1.8066727922578248e-147,True
human_vs_mistral,informal,detector_evasive,pragmatic_markers,hedge_neutral_rate,1149,1.1235955056179776,4.545454545454546,0.5622838782089038,0.6410241378108333,2.785309551982692e-77,1.0261666770462549e-76,True
human_vs_mistral,informal,detector_evasive,pragmatic_markers,hedge_rate,1149,2.7777777777777777,6.343283582089552,0.4984661458242461,0.6037733807556345,1.3222749569778158e-69,4.2072384994748683e-69,True
human_vs_mistral,informal,detector_evasive,pragmatic_markers,n_alpha_tokens,1149,30.0,101.0,0.7427393428723071,0.8633203041499985,3.737010487426956e-141,4.359845568664782e-140,True
human_vs_mistral,informal,detector_evasive,pragmatic_markers,negation_count,1149,1.0,3.0,0.5421974879291405,0.8959170044004501,7.89594305873708e-140,6.908950176394944e-139,True
human_vs_mistral,informal,detector_evasive,pragmatic_markers,negation_rate,1149,1.0526315789473684,3.5714285714285716,0.28466502989576814,0.5241814938039443,6.342771993115097e-52,1.775976158072227e-51,True
human_vs_mistral,informal,detector_evasive,pragmatic_markers,negation_sentence_rate,1149,0.14814814814814814,0.3157894736842105,0.2115856656532123,0.30452388558735916,2.7469537138197855e-18,5.341298887982916e-18,True
human_vs_mistral,informal,detector_evasive,ner,ner_EVN_rate,1149,0.0,0.0,0.009294426464363582,0.3333333333333333,0.5001842570707944,0.5304984544690243,False
human_vs_mistral,informal,detector_evasive,ner,ner_LOC_rate,1149,0.0,0.0,-0.040377003158077754,0.06786219915054272,0.28900166361366897,0.31609556957745044,False
human_vs_mistral,informal,detector_evasive,ner,ner_MSR_rate,1149,0.0,0.0,-0.011420080179180196,0.07142857142857142,0.8657723749926214,0.8783198007171521,False
human_vs_mistral,informal,detector_evasive,ner,ner_OBJ_rate,1149,0.0,0.0,0.007108189985424394,0.48333333333333334,0.09953968814740126,0.11612963617196814,False
human_vs_mistral,informal,detector_evasive,ner,ner_ORG_rate,1149,0.0,0.0,0.036644035174482656,0.33528175152540635,4.491462272505449e-05,6.288047181507629e-05,True
human_vs_mistral,informal,detector_evasive,ner,ner_PRS_rate,1149,0.0,0.0,-0.06958133758134513,-0.04149085794655415,0.5233178592758025,0.5467500022284505,False
human_vs_mistral,informal,detector_evasive,ner,ner_TME_rate,1149,0.0,0.0,-0.02861394276795559,0.03667640376501136,0.7783883373938582,0.8012821120230892,False
human_vs_mistral,informal,detector_evasive,ner,ner_WRK_rate,1149,0.0,0.0,-0.03472333522271565,-0.29523809523809524,0.2471446025403431,0.2746051139337145,False
human_vs_mistral,informal,detector_evasive,ner,ner_total_rate,1149,0.0,0.0,-0.07651765699870731,0.044659953652330546,0.33455419708811995,0.36028913532566764,False
human_vs_mistral,informal,detector_evasive,textstat,char_count,1149,178.0,548.0,0.6920146787409834,0.8355242744163166,6.625656062210406e-133,4.637959243547284e-132,True
human_vs_mistral,informal,detector_evasive,textstat,rough_syllable_count_sv,1149,50.0,154.0,0.6985647162423803,0.8351737147960594,1.4379349448759678e-132,9.150495103756159e-132,True
human_vs_mistral,informal,detector_evasive,textstat,textstat_flesch_kincaid_grade,1149,6.790000000000003,3.9472413793103485,-0.4379237240933675,-0.7407620993680706,6.873595272362455e-105,4.009597242211432e-104,True
human_vs_mistral,informal,detector_evasive,textstat,textstat_flesch_reading_ease,1149,71.91608695652175,83.99381848367462,0.3171587074072896,0.6684390963787036,9.149526844671783e-86,4.2697791941801653e-85,True
human_vs_mistral,informal,detector_evasive,textstat,textstat_gunning_fog,1149,8.799080459770115,5.892307692307693,-0.6257239802776117,-0.7148355848185568,8.27091334793064e-98,4.13545667396532e-97,True
human_vs_mistral,informal,detector_evasive,textstat,textstat_smog_index,1149,8.841846274778883,7.03164865440522,-0.44041996849004855,-0.48367858000460656,3.956733993324626e-44,1.0652745366643223e-43,True
human_vs_mistral,informal,detector_evasive,textstat,word_count,1149,31.0,102.0,0.7404533058301155,0.8607137541047848,1.1195257512109165e-140,1.1195257512109164e-139,True
human_vs_mistral,informal,detector_evasive,pos_proportions,pos_ADJ,1149,0.06097560975609756,0.06428571428571428,0.005757703311671547,0.10519436849448671,0.002037711575287921,0.0026414779679658235,True
human_vs_mistral,informal,detector_evasive,pos_proportions,pos_ADP,1149,0.07407407407407407,0.057971014492753624,-0.31801032841711335,-0.34424198084089713,6.115759043104568e-24,1.2972822212646052e-23,True
